Timestamp,Gas Sensor (PPM),HCHO Sensor (PPM),EC Sense (PPB),PM 1.0 (ug/m3),PM 2.5 (ug/m3),PM 4.0 (ug/m3),PM 10.0 (ug/m3),VOC Index (0-500)
2023-01-23 20:22:13.604991,0.2,0.94,411.0,0.5,0.5,0.0,0.0,187.0
2023-01-23 20:22:18.629045,0.19,0.68,412.0,0.6,0.5,0.0,0.0,187.0
2023-01-23 20:22:23.654113,0.19,0.39,415.0,0.6,0.5,0.0,0.0,187.0
2023-01-23 20:22:28.678555,0.23,0.94,415.0,0.6,0.5,0.0,0.0,187.0
2023-01-23 20:22:33.703065,0.16,0.85,413.0,0.6,0.5,0.0,0.0,187.0
2023-01-23 20:22:38.726809,0.19,0.46,413.0,0.6,0.5,0.0,0.0,187.0
2023-01-23 20:22:43.752130,0.19,0.68,412.0,0.6,0.5,0.0,0.0,187.0
2023-01-23 20:22:48.776301,0.19,0.85,412.0,0.7,0.5,0.0,0.0,187.0
2023-01-23 20:22:53.800192,0.19,0.6,412.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:22:58.825128,0.19,0.76,412.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:23:03.849133,0.21,0.68,411.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:23:08.874254,0.2,0.68,409.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:23:13.897596,0.21,1.04,409.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:23:18.922086,0.21,0.76,409.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:23:23.947208,0.21,0.94,411.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:23:28.970433,0.2,0.46,412.0,0.6,0.8,0.0,0.0,187.0
2023-01-23 20:23:33.993990,0.18,0.53,413.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:23:39.019110,0.2,0.6,413.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:23:44.042432,0.2,0.94,415.0,0.5,0.6,0.0,0.0,187.0
2023-01-23 20:23:49.065690,0.22,0.68,416.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:23:54.090002,0.18,0.85,417.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:23:59.113721,0.18,0.94,418.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:24:04.138604,0.21,0.68,418.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:24:09.163176,0.21,0.76,418.0,0.7,0.8,0.0,0.0,187.0
2023-01-23 20:24:14.186405,0.21,0.53,416.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:24:19.211413,0.19,0.6,415.0,0.6,0.7,0.0,0.0,187.0
2023-01-23 20:24:24.235179,0.18,0.76,413.0,0.6,0.7,0.0,0.0,188.0
2023-01-23 20:24:29.264425,0.18,0.39,412.0,0.6,0.7,0.0,0.0,188.0
2023-01-23 20:24:34.282914,0.19,0.85,412.0,0.6,0.7,0.0,0.0,188.0
2023-01-23 20:24:39.308092,0.21,1.04,412.0,0.6,0.7,0.0,0.0,188.0
2023-01-23 20:24:44.331981,0.2,0.76,413.0,0.7,0.7,0.0,0.0,188.0
2023-01-23 20:24:49.357693,0.19,1.14,413.0,0.7,0.7,0.0,0.0,188.0
2023-01-23 20:24:54.382598,0.21,1.04,413.0,0.7,0.8,0.0,0.0,188.0
2023-01-23 20:24:59.407636,0.19,0.6,413.0,0.7,0.8,0.0,0.0,188.0
2023-01-23 20:25:04.431210,0.21,0.68,415.0,0.8,0.8,0.0,0.0,188.0
2023-01-23 20:25:09.456485,0.21,1.14,415.0,0.8,0.8,0.0,0.0,188.0
2023-01-23 20:25:14.480380,0.19,0.6,415.0,0.7,0.8,0.0,0.0,188.0
2023-01-23 20:25:19.505529,0.22,0.85,416.0,0.7,0.8,0.0,0.0,188.0
2023-01-23 20:25:24.530396,0.21,0.46,416.0,0.7,0.8,0.0,0.0,188.0
2023-01-23 20:25:29.554430,0.21,0.6,415.0,0.7,0.8,0.0,0.0,188.0
2023-01-23 20:25:34.578014,0.21,0.85,415.0,0.6,0.8,0.0,0.0,188.0
2023-01-23 20:25:39.600849,0.19,1.04,415.0,0.5,0.6,0.0,0.0,188.0
2023-01-23 20:25:44.625858,0.18,0.53,415.0,0.6,0.6,0.0,0.0,188.0
2023-01-23 20:25:49.650168,0.22,0.76,412.0,0.7,0.6,0.0,0.0,188.0
2023-01-23 20:25:54.673572,0.18,0.6,415.0,0.7,0.6,0.0,0.0,189.0
2023-01-23 20:25:59.697768,0.2,1.04,416.0,0.7,0.6,0.0,0.0,189.0
2023-01-23 20:26:04.722301,0.21,0.76,416.0,0.7,0.6,0.0,0.0,189.0
2023-01-23 20:26:09.746691,0.19,0.94,413.0,0.7,0.6,0.0,0.0,189.0
2023-01-23 20:26:14.770730,0.16,0.94,413.0,0.6,0.6,0.0,0.0,189.0
2023-01-23 20:26:19.795332,0.19,0.6,413.0,0.5,0.6,0.0,0.0,189.0
2023-01-23 20:26:24.819611,0.2,1.04,413.0,0.6,0.6,0.0,0.0,189.0
2023-01-23 20:26:29.843875,0.18,0.76,413.0,0.5,0.6,0.0,0.0,189.0
2023-01-23 20:26:34.866298,0.21,1.04,413.0,0.5,0.6,0.0,0.0,190.0
2023-01-23 20:26:39.891068,0.18,0.6,413.0,0.5,0.6,0.0,0.0,190.0
2023-01-23 20:26:44.915460,0.18,0.53,415.0,0.5,0.6,0.0,0.0,190.0
2023-01-23 20:26:49.940806,0.21,0.76,415.0,0.5,0.6,0.0,0.0,190.0
2023-01-23 20:26:54.964913,0.19,0.53,417.0,0.5,0.6,0.0,0.0,190.0
2023-01-23 20:26:59.993880,0.19,0.6,418.0,0.5,0.6,0.0,0.0,190.0
2023-01-23 20:27:05.011158,0.19,0.76,420.0,0.5,0.6,0.0,0.0,190.0
2023-01-23 20:27:10.036222,0.19,0.85,421.0,0.4,0.6,0.0,0.0,190.0
2023-01-23 20:27:15.060130,0.2,0.46,421.0,0.4,0.6,0.0,0.0,190.0
2023-01-23 20:27:20.085121,0.2,0.6,421.0,0.4,0.6,0.0,0.0,190.0
2023-01-23 20:27:25.110980,0.2,0.53,421.0,0.5,0.6,0.0,0.0,191.0
2023-01-23 20:27:30.137394,0.22,0.6,421.0,0.5,0.6,0.0,0.0,191.0
2023-01-23 20:27:35.157825,0.2,0.53,421.0,0.7,0.8,0.0,0.0,191.0
2023-01-23 20:27:40.185297,0.21,0.6,421.0,0.8,0.8,0.0,0.0,191.0
2023-01-23 20:27:45.209183,0.19,0.76,421.0,0.8,0.8,0.0,0.0,191.0
2023-01-23 20:27:50.232468,0.21,0.85,421.0,0.7,0.8,0.0,0.0,191.0
2023-01-23 20:27:55.256391,0.2,0.85,421.0,0.6,0.7,0.0,0.0,191.0
2023-01-23 20:28:00.281031,0.2,0.46,422.0,0.7,0.7,0.0,0.0,191.0
2023-01-23 20:28:05.303739,0.2,0.94,421.0,0.7,0.7,0.0,0.0,191.0
2023-01-23 20:28:10.327553,0.19,0.76,420.0,0.7,0.7,0.0,0.0,191.0
2023-01-23 20:28:15.352685,0.2,0.46,420.0,0.7,0.7,0.0,0.0,191.0
2023-01-23 20:28:20.376470,0.19,0.53,420.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:28:25.404862,0.22,0.6,418.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:28:30.430050,0.19,0.68,418.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:28:35.453777,0.21,0.85,417.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:28:40.479042,0.19,0.94,417.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:28:45.502832,0.2,0.85,416.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:28:50.526421,0.21,0.76,418.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:28:55.551778,0.21,1.14,418.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:29:00.575436,0.21,0.94,418.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:29:05.600842,0.21,0.76,418.0,0.8,0.7,0.0,0.0,193.56
2023-01-23 20:29:10.624440,0.21,0.85,418.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:29:15.648339,0.19,0.85,420.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:29:20.673450,0.2,0.68,420.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:29:25.697162,0.2,0.85,420.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:29:30.721526,0.21,0.85,418.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:29:35.742060,0.2,0.6,418.0,0.5,0.7,0.0,0.0,193.56
2023-01-23 20:29:40.766997,0.18,1.04,417.0,0.5,0.7,0.0,0.0,193.56
2023-01-23 20:29:45.790777,0.2,0.39,417.0,0.5,0.7,0.0,0.0,193.56
2023-01-23 20:29:50.817722,0.22,0.6,417.0,0.5,0.7,0.0,0.0,193.56
2023-01-23 20:29:55.841675,0.18,0.39,416.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:30:00.866553,0.21,0.94,415.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:30:05.890611,0.21,0.85,415.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:30:10.915514,0.18,0.85,415.0,0.6,0.7,0.0,0.0,191.0
2023-01-23 20:30:15.939810,0.18,0.68,413.0,0.5,0.6,0.0,0.0,191.0
2023-01-23 20:30:20.963472,0.21,0.85,415.0,0.6,0.6,0.0,0.0,191.0
2023-01-23 20:30:25.987324,0.2,0.85,415.0,0.6,0.7,0.0,0.0,191.0
2023-01-23 20:30:31.010943,0.21,0.85,413.0,0.6,0.7,0.0,0.0,191.0
2023-01-23 20:30:36.034583,0.19,0.6,413.0,0.6,0.7,0.0,0.0,191.0
2023-01-23 20:30:41.058433,0.19,1.14,413.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:30:46.082134,0.2,0.6,413.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:30:51.106959,0.19,0.85,413.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:30:56.133120,0.21,0.53,415.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:31:01.155670,0.18,0.6,415.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:31:06.180448,0.21,0.53,416.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:31:11.203766,0.2,0.53,420.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:31:16.229427,0.21,0.85,421.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:31:21.251944,0.2,0.76,422.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:31:26.274368,0.18,0.68,422.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:31:31.299772,0.19,1.04,423.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:31:36.325476,0.17,1.14,422.0,0.7,0.7,0.0,0.0,191.0
2023-01-23 20:31:41.352046,0.21,0.68,422.0,0.6,0.7,0.0,0.0,191.0
2023-01-23 20:31:46.375512,0.21,0.85,422.0,0.7,0.7,0.0,0.0,191.0
2023-01-23 20:31:51.401302,0.19,0.85,422.0,0.6,0.7,0.0,0.0,191.0
2023-01-23 20:31:56.424949,0.19,0.76,421.0,0.7,0.7,0.0,0.0,191.0
2023-01-23 20:32:01.450192,0.21,0.76,421.0,0.7,0.8,0.0,0.0,191.0
2023-01-23 20:32:06.475217,0.2,0.85,422.0,0.7,0.8,0.0,0.0,193.56
2023-01-23 20:32:11.499126,0.2,0.76,423.0,0.6,0.7,0.0,0.0,191.0
2023-01-23 20:32:16.523472,0.2,0.6,426.0,0.6,0.7,0.0,0.0,191.0
2023-01-23 20:32:21.548625,0.2,0.76,426.0,0.6,0.7,0.0,0.0,191.0
2023-01-23 20:32:26.571529,0.18,0.46,427.0,0.6,0.7,0.0,0.0,191.0
2023-01-23 20:32:31.595395,0.19,0.76,427.0,0.6,0.7,0.0,0.0,191.0
2023-01-23 20:32:36.620127,0.18,0.85,427.0,0.6,0.7,0.0,0.0,191.0
2023-01-23 20:32:41.642791,0.19,0.34,429.0,0.6,0.7,0.0,0.0,191.0
2023-01-23 20:32:46.667841,0.2,1.04,427.0,0.7,0.8,0.0,0.0,191.0
2023-01-23 20:32:51.695049,0.21,1.04,426.0,0.7,0.8,0.0,0.0,191.0
2023-01-23 20:32:56.721549,0.19,0.85,426.0,0.7,0.8,0.0,0.0,191.0
2023-01-23 20:33:01.746402,0.19,0.6,423.0,0.7,0.8,0.0,0.0,191.0
2023-01-23 20:33:06.773837,0.2,0.68,422.0,0.7,0.8,0.0,0.0,191.0
2023-01-23 20:33:11.795418,0.15,0.94,422.0,0.8,0.8,0.0,0.0,193.56
2023-01-23 20:33:16.819401,0.21,0.76,421.0,0.8,0.8,0.0,0.0,193.56
2023-01-23 20:33:21.843334,0.21,0.76,421.0,0.8,0.8,0.0,0.0,193.56
2023-01-23 20:33:26.868501,0.2,0.85,420.0,0.7,0.8,0.0,0.0,193.56
2023-01-23 20:33:31.892592,0.19,0.85,420.0,0.7,0.8,0.0,0.0,193.56
2023-01-23 20:33:36.916799,0.18,1.04,420.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:33:41.941191,0.18,1.04,420.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:33:46.966109,0.19,0.68,418.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:33:51.990326,0.2,0.68,417.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:33:57.014708,0.19,0.85,416.0,0.7,0.8,0.0,0.0,193.56
2023-01-23 20:34:02.038755,0.18,0.6,416.0,0.7,0.8,0.0,0.0,193.56
2023-01-23 20:34:07.063737,0.19,0.68,415.0,0.7,0.8,0.0,0.0,193.56
2023-01-23 20:34:12.088880,0.21,0.85,415.0,0.7,0.8,0.0,0.0,193.56
2023-01-23 20:34:17.114063,0.21,0.85,415.0,0.7,0.8,0.0,0.0,193.56
2023-01-23 20:34:22.139060,0.2,0.6,415.0,0.7,0.8,0.0,0.0,193.56
2023-01-23 20:34:27.164331,0.21,0.6,415.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:34:32.189554,0.19,0.53,416.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:34:37.213302,0.21,0.6,416.0,0.7,0.8,0.0,0.0,193.56
2023-01-23 20:34:42.239052,0.2,0.94,416.0,0.8,0.8,0.0,0.0,193.56
2023-01-23 20:34:47.263767,0.18,0.76,416.0,0.8,0.8,0.0,0.0,193.56
2023-01-23 20:34:52.288222,0.19,0.94,416.0,0.7,0.8,0.0,0.0,193.56
2023-01-23 20:34:57.313332,0.17,0.6,416.0,0.7,0.8,0.0,0.0,193.56
2023-01-23 20:35:02.337629,0.21,0.76,417.0,0.6,0.8,0.0,0.0,193.56
2023-01-23 20:35:07.362119,0.21,0.6,420.0,0.6,0.8,0.0,0.0,193.56
2023-01-23 20:35:12.387144,0.21,1.04,421.0,0.6,0.8,0.0,0.0,193.56
2023-01-23 20:35:17.411700,0.19,0.85,423.0,0.5,0.6,0.0,0.0,193.56
2023-01-23 20:35:22.437457,0.21,0.68,425.0,0.5,0.6,0.0,0.0,193.56
2023-01-23 20:35:27.460769,0.19,0.94,425.0,0.5,0.6,0.0,0.0,193.56
2023-01-23 20:35:32.485803,0.18,0.68,426.0,0.5,0.6,0.0,0.0,193.56
2023-01-23 20:35:37.514326,0.19,0.68,426.0,0.5,0.6,0.0,0.0,193.56
2023-01-23 20:35:42.534709,0.2,0.85,425.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:35:47.558854,0.21,0.53,423.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:35:52.583928,0.19,0.68,422.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:35:57.609558,0.19,1.04,421.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:36:02.633781,0.2,0.28,421.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:36:07.658445,0.19,0.76,421.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:36:12.682476,0.2,0.6,421.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:36:17.707866,0.2,0.6,421.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:36:22.730810,0.19,1.14,421.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:36:27.756390,0.19,0.85,422.0,0.6,0.7,0.0,0.0,193.56
2023-01-23 20:36:32.779717,0.2,0.85,421.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:36:37.804816,0.18,0.68,422.0,0.7,0.7,0.0,0.0,193.56
2023-01-23 20:36:42.830546,0.19,1.04,423.0,0.7,0.7,0.0,0.0,193.0
2023-01-23 20:36:47.856258,0.19,0.85,423.0,0.7,0.7,0.0,0.0,193.0
2023-01-23 20:36:52.880407,0.18,0.76,425.0,0.6,0.7,0.0,0.0,193.0
2023-01-23 20:36:57.905685,0.19,0.85,426.0,0.6,0.7,0.0,0.0,193.0
2023-01-23 20:37:02.929198,0.2,0.6,426.0,0.6,0.7,0.0,0.0,193.0
2023-01-23 20:37:07.955396,0.17,0.53,427.0,0.6,0.7,0.0,0.0,193.0
2023-01-23 20:37:12.980028,0.19,0.85,429.0,0.7,0.7,0.0,0.0,193.0
2023-01-23 20:37:18.004377,0.19,0.6,429.0,0.8,0.7,0.0,0.0,193.0
2023-01-23 20:37:23.030181,0.18,0.46,429.0,0.9,0.7,0.0,0.0,193.0
2023-01-23 20:37:28.054711,0.19,0.68,429.0,0.8,0.9,0.0,0.0,193.0
2023-01-23 20:37:33.078515,0.21,0.94,429.0,0.7,0.8,0.0,0.0,193.0
2023-01-23 20:37:38.103649,0.2,0.6,430.0,0.7,0.8,0.0,0.0,193.0
2023-01-23 20:37:43.129437,0.21,0.53,430.0,0.7,0.8,0.0,0.0,193.0
2023-01-23 20:37:48.154556,0.19,0.85,430.0,0.7,0.8,0.0,0.0,194.0
2023-01-23 20:37:53.179750,0.19,0.85,431.0,0.7,0.8,0.0,0.0,194.0
2023-01-23 20:37:58.205150,0.19,0.94,431.0,0.8,0.9,0.0,0.0,194.0
2023-01-23 20:38:03.230661,0.19,0.85,431.0,0.8,0.9,0.0,0.0,194.0
2023-01-23 20:38:08.254731,0.18,0.68,432.0,0.7,0.8,0.0,0.0,194.0
2023-01-23 20:38:13.279935,0.19,0.85,432.0,0.7,0.8,0.0,0.0,195.0
2023-01-23 20:38:18.305112,0.19,0.76,431.0,0.7,0.8,0.0,0.0,195.0
2023-01-23 20:38:23.330377,0.19,0.68,431.0,0.7,0.8,0.0,0.0,195.0
2023-01-23 20:38:28.354421,0.21,0.46,431.0,0.7,0.8,0.0,0.0,195.0
2023-01-23 20:38:33.379291,0.17,0.68,431.0,0.7,0.8,0.0,0.0,195.0
2023-01-23 20:38:38.403462,0.21,0.76,430.0,0.8,0.8,0.0,0.0,195.0
2023-01-23 20:38:43.428483,0.19,0.85,430.0,0.8,0.8,0.0,0.0,195.0
2023-01-23 20:38:48.452346,0.2,0.76,430.0,0.7,0.8,0.0,0.0,195.0
2023-01-23 20:38:53.477664,0.18,0.94,429.0,0.7,0.8,0.0,0.0,195.0
2023-01-23 20:38:58.502683,0.22,0.85,427.0,0.7,0.8,0.0,0.0,195.0
2023-01-23 20:39:03.527137,0.19,0.76,427.0,0.6,0.8,0.0,0.0,195.0
2023-01-23 20:39:08.552246,0.2,1.36,429.0,0.6,0.8,0.0,0.0,195.0
2023-01-23 20:39:13.577861,0.21,0.85,429.0,0.7,0.8,0.0,0.0,195.0
2023-01-23 20:39:18.602627,0.19,0.85,429.0,0.9,0.8,0.0,0.0,195.0
2023-01-23 20:39:23.628856,0.19,0.6,427.0,1.0,0.8,0.0,0.0,195.0
2023-01-23 20:39:28.653586,0.16,0.94,426.0,0.9,1.0,0.0,0.0,196.0
2023-01-23 20:39:33.678649,0.2,0.94,426.0,0.9,1.0,0.0,0.0,196.0
2023-01-23 20:39:38.703194,0.21,1.04,426.0,0.8,1.0,0.0,0.0,196.0
2023-01-23 20:39:43.728277,0.19,0.85,426.0,0.7,1.0,0.0,0.0,197.0
2023-01-23 20:39:48.753126,0.19,0.68,427.0,0.6,1.0,0.0,0.0,197.0
2023-01-23 20:39:53.777736,0.18,0.85,429.0,0.5,1.0,0.0,0.0,198.0
2023-01-23 20:39:58.801937,0.21,0.85,430.0,0.5,1.0,0.0,0.0,198.0
2023-01-23 20:40:03.827530,0.2,0.53,431.0,0.4,1.0,0.0,0.0,198.0
2023-01-23 20:40:08.850313,0.19,0.39,432.0,0.4,1.0,0.0,0.0,198.0
2023-01-23 20:40:13.875272,0.18,0.6,434.0,0.4,0.5,0.0,0.0,199.0
2023-01-23 20:40:18.900466,0.21,0.85,435.0,0.5,0.6,0.0,0.0,199.0
2023-01-23 20:40:23.924230,0.17,0.94,435.0,0.6,0.7,0.0,0.0,199.0
2023-01-23 20:40:28.952147,0.19,0.76,435.0,0.7,0.7,0.0,0.0,199.0
2023-01-23 20:40:33.976080,0.19,0.46,435.0,0.7,0.7,0.0,0.0,199.0
2023-01-23 20:40:39.001125,0.2,0.6,434.0,0.7,0.7,0.0,0.0,199.0
2023-01-23 20:40:44.023843,0.19,0.68,434.0,0.7,0.7,0.0,0.0,199.0
2023-01-23 20:40:49.047223,0.21,0.68,434.0,0.7,0.7,0.0,0.0,199.0
2023-01-23 20:40:54.072511,0.2,0.85,435.0,0.7,0.7,0.0,0.0,199.0
2023-01-23 20:40:59.096236,0.19,0.76,436.0,0.6,0.7,0.0,0.0,199.0
2023-01-23 20:41:04.125138,0.2,0.6,437.0,0.6,0.7,0.0,0.0,199.0
2023-01-23 20:41:09.149127,0.19,0.68,439.0,0.7,0.8,0.0,0.0,199.0
2023-01-23 20:41:14.170947,0.19,0.76,437.0,0.8,0.9,0.0,0.0,199.0
2023-01-23 20:41:19.195752,0.2,0.94,439.0,0.9,0.9,0.0,0.0,199.0
2023-01-23 20:41:24.220096,0.2,1.04,439.0,0.9,0.9,0.0,0.0,199.0
2023-01-23 20:41:29.243049,0.19,0.53,439.0,0.8,0.9,0.0,0.0,200.0
2023-01-23 20:41:34.268389,0.2,0.94,439.0,0.8,0.9,0.0,0.0,200.0
2023-01-23 20:41:39.293433,0.19,0.94,440.0,0.8,0.9,0.0,0.0,200.0
2023-01-23 20:41:44.317218,0.18,0.68,441.0,0.8,0.9,0.0,0.0,200.0
2023-01-23 20:41:49.341144,0.19,0.85,441.0,0.8,0.9,0.0,0.0,200.0
2023-01-23 20:41:54.367055,0.19,0.76,443.0,0.8,0.9,0.0,0.0,200.0
2023-01-23 20:41:59.393215,0.21,0.46,443.0,0.8,0.9,0.0,0.0,200.0
2023-01-23 20:42:04.417107,0.18,0.76,441.0,0.7,0.8,0.0,0.0,200.0
2023-01-23 20:42:09.440795,0.19,0.76,441.0,0.7,0.8,0.0,0.0,200.0
2023-01-23 20:42:14.463876,0.2,0.85,440.0,0.6,0.7,0.0,0.0,200.0
2023-01-23 20:42:19.488349,0.18,0.53,439.0,0.7,0.7,0.0,0.0,200.0
2023-01-23 20:42:24.513612,0.19,0.68,436.0,0.7,0.7,0.0,0.0,200.0
2023-01-23 20:42:29.537283,0.18,0.53,434.0,0.7,0.7,0.0,0.0,200.0
2023-01-23 20:42:34.561180,0.2,0.85,434.0,0.7,0.7,0.0,0.0,200.0
2023-01-23 20:42:39.587217,0.19,0.85,432.0,0.7,0.7,0.0,0.0,200.0
2023-01-23 20:42:44.612522,0.21,0.85,432.0,0.7,0.7,0.0,0.0,200.0
2023-01-23 20:42:49.639629,0.21,1.04,435.0,0.7,0.8,0.0,0.0,200.0
2023-01-23 20:42:54.664705,0.2,1.14,436.0,0.7,0.8,0.0,0.0,200.0
2023-01-23 20:42:59.690106,0.2,0.85,437.0,0.8,0.8,0.0,0.0,200.0
2023-01-23 20:43:04.715079,0.2,0.85,439.0,0.9,0.8,0.0,0.0,201.0
2023-01-23 20:43:09.743961,0.19,0.68,440.0,1.0,1.1,0.0,0.0,201.0
2023-01-23 20:43:14.763869,0.19,0.6,440.0,1.0,1.1,0.0,0.0,201.0
2023-01-23 20:43:19.789610,0.2,0.46,441.0,1.0,1.1,0.0,0.0,201.0
2023-01-23 20:43:24.812429,0.21,1.04,441.0,1.0,1.1,0.0,0.0,201.0
2023-01-23 20:43:29.836158,0.21,0.6,441.0,0.9,1.0,0.0,0.0,201.0
2023-01-23 20:43:34.858815,0.18,0.94,441.0,0.9,1.0,0.0,0.0,201.0
2023-01-23 20:43:39.885245,0.16,0.85,441.0,0.8,1.0,0.0,0.0,201.0
2023-01-23 20:43:44.910278,0.2,0.76,441.0,0.7,1.0,0.0,0.0,201.0
2023-01-23 20:43:49.934232,0.2,0.94,441.0,0.6,0.7,0.0,0.0,201.0
2023-01-23 20:43:54.960402,0.18,0.85,441.0,0.7,0.7,0.0,0.0,201.0
2023-01-23 20:43:59.984527,0.21,0.68,441.0,0.7,0.7,0.0,0.0,201.0
2023-01-23 20:44:05.012497,0.21,0.94,440.0,0.6,0.7,0.0,0.0,201.0
2023-01-23 20:44:10.035516,0.21,0.46,439.0,0.6,0.7,0.0,0.0,201.0
2023-01-23 20:44:15.061024,0.2,0.85,439.0,0.5,0.6,0.0,0.0,201.0
2023-01-23 20:44:20.086180,0.19,0.53,439.0,0.5,0.6,0.0,0.0,201.0
2023-01-23 20:44:25.110706,0.21,0.76,439.0,0.5,0.6,0.0,0.0,201.0
2023-01-23 20:44:30.135696,0.2,0.85,440.0,0.5,0.6,0.0,0.0,202.0
2023-01-23 20:44:35.161871,0.19,0.85,441.0,0.6,0.6,0.0,0.0,202.0
2023-01-23 20:44:40.189331,0.19,1.04,443.0,0.6,0.6,0.0,0.0,202.0
2023-01-23 20:44:45.214297,0.18,0.76,443.0,0.6,0.6,0.0,0.0,202.0
2023-01-23 20:44:50.236317,0.2,0.85,444.0,0.6,0.6,0.0,0.0,202.0
2023-01-23 20:44:55.260995,0.19,0.85,443.0,0.6,0.6,0.0,0.0,202.0
2023-01-23 20:45:00.285435,0.21,0.76,443.0,0.5,0.6,0.0,0.0,202.0
2023-01-23 20:45:05.309250,0.2,0.85,444.0,0.5,0.6,0.0,0.0,202.0
2023-01-23 20:45:10.332926,0.21,0.94,444.0,0.6,0.7,0.0,0.0,202.0
2023-01-23 20:45:15.356877,0.19,0.6,444.0,0.7,0.7,0.0,0.0,203.0
2023-01-23 20:45:20.382046,0.21,0.53,444.0,0.7,0.7,0.0,0.0,203.0
2023-01-23 20:45:25.406992,0.21,0.94,444.0,0.6,0.7,0.0,0.0,203.0
2023-01-23 20:45:30.433292,0.19,0.76,443.0,0.6,0.7,0.0,0.0,203.0
2023-01-23 20:45:35.454147,0.19,0.85,443.0,0.6,0.7,0.0,0.0,203.0
2023-01-23 20:45:40.483480,0.19,0.68,444.0,0.5,0.6,0.0,0.0,203.0
2023-01-23 20:45:45.507316,0.19,0.76,444.0,0.5,0.6,0.0,0.0,203.0
2023-01-23 20:45:50.532913,0.19,0.46,444.0,0.6,0.6,0.0,0.0,203.0
2023-01-23 20:45:55.556010,0.18,0.76,444.0,0.5,0.6,0.0,0.0,203.0
2023-01-23 20:46:00.579979,0.18,0.46,443.0,0.5,0.6,0.0,0.0,203.0
2023-01-23 20:46:05.603531,0.19,0.85,441.0,0.5,0.6,0.0,0.0,203.0
2023-01-23 20:46:10.628684,0.19,0.85,441.0,0.5,0.6,0.0,0.0,203.0
2023-01-23 20:46:15.652609,0.18,0.76,443.0,0.5,0.6,0.0,0.0,203.0
2023-01-23 20:46:20.681039,0.21,0.94,443.0,0.5,0.6,0.0,0.0,203.0
